"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00003145","1994-03-07","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0","T,,X","    0",",,X","    0",",,X","  194",",,X","  122",",,X","   18",",,X",,," 1437",",,X",,,,,"  300",",,X",,,,,"   51",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00003145","1994-03-08","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  233",",,X","  117",",,X","   14",",,X",,," 1728",",,X",,,,,"  250",",,X",,,,,"   46",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-03-09","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  256",",,X","  122",",,X","   14",",,X",,," 1718",",,X",,,,,"  260",",,X",,,,,"   46",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-03-10","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  289",",,X","  139",",,X","   13",",,X",,," 1354",",,X",,,,,"  260",",,X",,,,,"   51",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-03-11","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  244",",,X","  139",",,X","   38",",,X",,," 1245",",,X",,,,,"  300",",,X",,,,,"  113",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-03-12","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  272",",,X","  128",",,X","   28",",,X",,," 1016",",,X",,,,,"  350",",,X",,,,,"   87",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-03-13","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  283",",,X","  167",",,X","   39",",,X",,," 1322",",,X",,,,,"   40",",,X",,,,,"  113",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-03-14","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  311",",,X","  161",",,X","   17",",,X",,," 1443",",,X",,,,,"   30",",,X",,,,,"   57",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-03-15","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  322",",,X","  133",",,X","   18",",,X",,," 2041",",,X",,,,,"  190",",,X",,,,,"   46",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-03-16","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  317",",,X","  161",",,X","   16",",,X",,," 1235",",,X",,,,,"  190",",,X",,,,,"   51",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-03-17","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  322",",,X","  161",",,X","   11",",,X",,," 1318",",,X",,,,,"  270",",,X",,,,,"   41",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-03-18","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0","T,,X","    0",",,X","    0",",,X","  294",",,X","  194",",,X","   12",",,X",,," 2158",",,X",,,,,"  150",",,X",,,,,"   46",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00003145","1994-03-19","32.65","-114.61667","64.9","YUMA MCAS, AZ US","   18",",,X","    0",",,X","    0",",,X","  244",",,X","  178",",,X","   18",",,X",,," 0202",",,X",,,,,"  150",",,X",,,,,"   67",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00003145","1994-03-20","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  261",",,X","  150",",,X","   17",",,X",,," 1116",",,X",,,,,"  270",",,X",,,,,"   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-03-21","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  283",",,X","  144",",,X","   10",",,X",,," 1619",",,X",,,,,"  290",",,X",,,,,"   51",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-03-22","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  267",",,X","  144",",,X","   27",",,X",,," 2040",",,X",,,,,"  300",",,X",,,,,"   77",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-03-23","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  233",",,X","  128",",,X","   17",",,X",,," 0208",",,X",,,,,"  270",",,X",,,,,"   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-03-24","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  244",",,X","  133",",,X","   19",",,X",,," 1450",",,X",,,,,"  150",",,X",,,,,"   77",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-03-25","32.65","-114.61667","64.9","YUMA MCAS, AZ US","   30",",,X","    0",",,X","    0",",,X","  189",",,X","  117",",,X","   18",",,X",,," 0957",",,X",,,,,"  330",",,X",,,,,"   67",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00003145","1994-03-26","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  222",",,X","  100",",,X","   14",",,X",,," 1607",",,X",,,,,"  290",",,X",,,,,"   62",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-03-27","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  283",",,X","  100",",,X","   15",",,X",,," 1550",",,X",,,,,"  340",",,X",,,,,"   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-03-28","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  300",",,X","  144",",,X","   13",",,X",,," 1035",",,X",,,,,"   80",",,X",,,,,"   62",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-03-29","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  317",",,X","  144",",,X","    7",",,X",,," 2343",",,X",,,,,"  170",",,X",,,,,"   31",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-03-30","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  333",",,X","  161",",,X","   16",",,X",,," 1434",",,X",,,,,"  250",",,X",,,,,"   46",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-03-31","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  344",",,X","  161",",,X","   12",",,X",,," 1708",",,X",,,,,"  250",",,X",,,,,"   46",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-04-01","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  339",",,X","  183",",,X","   17",",,X",,," 1341",",,X",,,,,"  180",",,X",,,,,"   57",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-04-02","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  333",",,X","  167",",,X","   15",",,X",,," 1503",",,X",,,,,"  190",",,X",,,,,"   46",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-04-03","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  317",",,X","  178",",,X","   25",",,X",,," 1858",",,X",,,,,"  260",",,X",,,,,"   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-04-04","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  300",",,X","  161",",,X","   28",",,X",,," 1441",",,X",,,,,"  260",",,X",,,,,"   87",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-04-05","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  283",",,X","  183",",,X","   22",",,X",,," 1150",",,X",,,,,"  340",",,X",,,,,"   93",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-04-06","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  306",",,X","  156",",,X","   21",",,X",,," 1428",",,X",,,,,"  240",",,X",,,,,"   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-04-07","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  272",",,X","  156",",,X","   20",",,X",,," 1259",",,X",,,,,"  260",",,X",,,,,"   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-04-08","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  278",",,X","  167",",,X","   34",",,X",,," 2320",",,X",,,,,"  270",",,X",,,,,"  103",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-04-09","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  256",",,X","  139",",,X","   58",",,X",,," 1615",",,X",,,,,"  270",",,X",,,,,"  118",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-04-10","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  267",",,X","  100",",,X","   22",",,X",,," 1421",",,X",,,,,"  270",",,X",,,,,"   82",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-04-11","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  294",",,X","  117",",,X","   19",",,X",,," 1030",",,X",,,,,"   10",",,X",,,,,"   82",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-04-12","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  339",",,X","  156",",,X","   13",",,X",,," 0913",",,X",,,,,"   40",",,X",,,,,"   57",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-04-13","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  328",",,X","  161",",,X","   12",",,X",,," 1405",",,X",,,,,"  260",",,X",,,,,"   51",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-04-14","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  317",",,X","  183",",,X","   15",",,X",,," 1506",",,X",,,,,"  200",",,X",,,,,"   62",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-04-15","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  339",",,X","  178",",,X","   11",",,X",,," 1425",",,X",,,,,"  300",",,X",,,,,"   41",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-04-16","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  400",",,X","  200",",,X","   22",",,X",,," 1718",",,X",,,,,"  240",",,X",,,,,"   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-04-17","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  372",",,X","  206",",,X","   10",",,X",,," 1025",",,X",,,,,"   90",",,X",,,,,"   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-04-18","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  383",",,X","  217",",,X","   12",",,X",,," 2156",",,X",,,,,"  280",",,X",,,,,"   62",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-04-19","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  372",",,X","  211",",,X","   13",",,X",,," 1548",",,X",,,,,"  270",",,X",,,,,"   57",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-04-20","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  378",",,X","  194",",,X","   17",",,X",,," 1554",",,X",,,,,"  190",",,X",,,,,"   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-04-21","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  372",",,X","  217",",,X","   21",",,X",,," 1608",",,X",,,,,"  290",",,X",,,,,"   62",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-04-22","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  361",",,X","  200",",,X","   17",",,X",,," 2048",",,X",,,,,"  280",",,X",,,,,"   57",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-04-23","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  311",",,X","  189",",,X","   35",",,X",,," 1638",",,X",,,,,"  280",",,X",,,,,"   93",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-04-24","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  228",",,X","  139",",,X","   53",",,X",,," 1534",",,X",,,,,"  290",",,X",,,,,"  129",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-04-25","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0","T,,X","    0",",,X","    0",",,X","  244",",,X","  106",",,X","   39",",,X",,," 1755",",,X",,,,,"  270",",,X",,,,,"  118",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00003145","1994-04-26","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0","T,,X","    0",",,X","    0",",,X","  228",",,X","  133",",,X","   58",",,X",,," 1558",",,X",,,,,"  250",",,X",,,,,"  154",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00003145","1994-04-27","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  239",",,X","   89",",,X","   38",",,X",,," 0855",",,X",,,,,"  250",",,X",,,,,"   82",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-04-28","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0","T,,X","    0",",,X","    0",",,X","  228",",,X","  144",",,X","   26",",,X",,," 0555",",,X",,,,,"  270",",,X",,,,,"   62",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00003145","1994-04-29","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  294",",,X","  122",",,X","   17",",,X",,," 1755",",,X",,,,,"  230",",,X",,,,,"   51",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-04-30","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  306",",,X","  167",",,X","   23",",,X",,," 1555",",,X",,,,,"  260",",,X",,,,,"   51",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-05-01","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  311",",,X","  161",",,X","   26",",,X",,," 1055",",,X",,,,,"  280",",,X",,,,,"   57",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-05-02","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  328",",,X","  167",",,X","   22",",,X",,," 1555",",,X",,,,,"  260",",,X",,,,,"   46",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-05-03","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  344",",,X","  178",",,X","   20",",,X",,," 1655",",,X",,,,,"  260",",,X",,,,,"   62",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-05-04","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  361",",,X","  189",",,X","   16",",,X",,," 1455",",,X",,,,,"  200",",,X",,,,,"   31",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-05-05","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  344",",,X","  211",",,X","   22",",,X",,," 1555",",,X",,,,,"  120",",,X",,,,,"   57",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-05-06","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  289",",,X","  172",",,X","   44",",,X",,," 1848",",,X",,,,,"  310",",,X",,,,,"  113",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-05-07","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  278",",,X","  161",",,X","   31",",,X",,," 0920",",,X",,,,,"  280",",,X",,,,,"   98",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-05-08","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  278",",,X","  167",",,X","   42",",,X",,," 1433",",,X",,,,,"  260",",,X",,,,,"   98",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-05-09","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  300",",,X","  161",",,X","   24",",,X",,," 0141",",,X",,,,,"  290",",,X",,,,,"   98",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-05-10","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0","T,,X","    0",",,X","    0",",,X","  339",",,X","  183",",,X","   27",",,X",,," 1456",",,X",,,,,"   30",",,X",,,,,"   93",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00003145","1994-05-11","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  333",",,X","  206",",,X","   20",",,X",,," 1545",",,X",,,,,"  150",",,X",,,,,"   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-05-12","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  356",",,X","  222",",,X","   31",",,X",,," 1820",",,X",,,,,"  180",",,X",,,,,"   87",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-05-13","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  361",",,X","  211",",,X","   29",",,X",,," 1445",",,X",,,,,"  170",",,X",,,,,"   93",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-05-14","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  361",",,X","  206",",,X","   29",",,X",,," 1432",",,X",,,,,"  220",",,X",,,,,"   93",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-05-15","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  356",",,X","  194",",,X","   38",",,X",,," 1417",",,X",,,,,"  170",",,X",,,,,"  103",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-05-16","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  328",",,X","  189",",,X","   46",",,X",,," 1703",",,X",,,,,"  280",",,X",,,,,"  113",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-05-17","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  283",",,X","  150",",,X","   47",",,X",,," 2044",",,X",,,,,"  300",",,X",,,,,"  134",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-05-18","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  272",",,X","  161",",,X","   45",",,X",,," 0045",",,X",,,,,"  290",",,X",,,,,"   98",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-05-19","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  289",",,X","  156",",,X","   32",",,X",,," 0930",",,X",,,,,"  270",",,X",,,,,"   93",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-05-20","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  328",",,X","  172",",,X","   18",",,X",,," 1415",",,X",,,,,"  200",",,X",,,,,"   62",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-05-21","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  356",",,X","  161",",,X","   17",",,X",,," 1701",",,X",,,,,"  170",",,X",,,,,"   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-05-22","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  361",",,X","  189",",,X","   26",",,X",,," 1551",",,X",,,,,"  210",",,X",,,,,"  113",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-05-23","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  361",",,X","  217",",,X","   31",",,X",,," 1229",",,X",,,,,"  170",",,X",,,,,"   77",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-05-24","32.65","-114.61667","64.9","YUMA MCAS, AZ US","  132",",,X","    0",",,X","    0",",,X","  344",",,X","  189",",,X","   25",",,X",,," 1745",",,X",,,,,"   50",",,X",,,,,"  144",",,X",,,,,"    1",",,X",,,,,,,,,,,,,,,"    1",",,X",,
"USW00003145","1994-05-25","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    5",",,X","    0",",,X","    0",",,X","  322",",,X","  189",",,X","   20",",,X",,," 1002",",,X",,,,,"  190",",,X",,,,,"   72",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00003145","1994-05-26","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  350",",,X","  217",",,X","   19",",,X",,," 1833",",,X",,,,,"  190",",,X",,,,,"   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-05-27","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  378",",,X","  222",",,X","   26",",,X",,," 1108",",,X",,,,,"  180",",,X",,,,,"   82",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-05-28","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  400",",,X","  228",",,X","   25",",,X",,," 1615",",,X",,,,,"  190",",,X",,,,,"   87",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-05-29","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  411",",,X","  244",",,X","   14",",,X",,," 2048",",,X",,,,,"  190",",,X",,,,,"   57",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-05-30","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  422",",,X","  256",",,X","   20",",,X",,," 1628",",,X",,,,,"  200",",,X",,,,,"   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-05-31","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  383",",,X","  239",",,X","   21",",,X",,," 0417",",,X",,,,,"  300",",,X",,,,,"   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-06-01","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  406",",,X","  217",",,X","   15",",,X",,," 1552",",,X",,,,,"  280",",,X",,,,,"   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-06-02","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  433",",,X","  233",",,X","   25",",,X",,," 2012",",,X",,,,,"  160",",,X",,,,,"   77",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-06-03","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  406",",,X","  256",",,X","   30",",,X",,," 1157",",,X",,,,,"  170",",,X",,,,,"  108",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-06-04","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  411",",,X","  228",",,X","   33",",,X",,," 1313",",,X",,,,,"  190",",,X",,,,,"   93",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-06-05","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  406",",,X","  222",",,X","   27",",,X",,," 2105",",,X",,,,,"  280",",,X",,,,,"  118",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-06-06","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  383",",,X","  250",",,X","   28",",,X",,," 2047",",,X",,,,,"  210",",,X",,,,,"   93",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-06-07","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  389",",,X","  217",",,X","   25",",,X",,," 1608",",,X",,,,,"  210",",,X",,,,,"   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","1994-06-08","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,X","    0",",,X","    0",",,X","  400",",,X","  228",",,X","   25",",,X",,," 1412",",,X",,,,,"  150",",,X",,,,,"   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,
